,sheetname,Eff_A,Eff_B,Eff_C,maxEfficiency,rampRate,cost_install,cost_OM_fix,cost_OM_var,co2CaptureEff,minRange,battSize,solarCapacity_MW,demand_MWh,solar_MWh,powerOutput_MWh,heatInput_MWh,solarUsed_MWh,loadShed_MWh,gridUsed_MWh,fuelCost_dollars,LCOE,efficiency_pct,emissions_tons,deficit_max,deficit_min,deficit_pct_time,deficit_pct_energy,solarCurtail_pct,loadShed_pct_energy,loadShed_pct_time,emissions_hr00,emissions_hr01,emissions_hr02,emissions_hr03,emissions_hr04,emissions_hr05,emissions_hr06,emissions_hr07,emissions_hr08,emissions_hr09,emissions_hr10,emissions_hr11,emissions_hr12,emissions_hr13,emissions_hr14,emissions_hr15,emissions_hr16,emissions_hr17,emissions_hr18,emissions_hr19,emissions_hr20,emissions_hr21,emissions_hr22,emissions_hr23,costs_hr00,costs_hr01,costs_hr02,costs_hr03,costs_hr04,costs_hr05,costs_hr06,costs_hr07,costs_hr08,costs_hr09,costs_hr10,costs_hr11,costs_hr12,costs_hr13,costs_hr14,costs_hr15,costs_hr16,costs_hr17,costs_hr18,costs_hr19,costs_hr20,costs_hr21,costs_hr22,costs_hr23,demand_hr00,demand_hr01,demand_hr02,demand_hr03,demand_hr04,demand_hr05,demand_hr06,demand_hr07,demand_hr08,demand_hr09,demand_hr10,demand_hr11,demand_hr12,demand_hr13,demand_hr14,demand_hr15,demand_hr16,demand_hr17,demand_hr18,demand_hr19,demand_hr20,demand_hr21,demand_hr22,demand_hr23
27,sCO2,-0.00560220451859883,1.05458279104392,50.0415838063073,53.1,50.0,962.0,0.0,8.0,0.0,40.0,4.0,32.635,294127.6552740708,55788.54515916444,251895.5158334987,517842.1444424546,42092.49384614673,0.0,0.0,5478769.88820117,0.05389497859146591,48.64330154215378,93211.58599964183,0.0008539472999942177,-0.0009997083277788477,0.0,0.0,24.549934532156996,0.0,0.0,4003.5561778428646,3965.4182777577325,3918.0741799339244,3914.442183979172,3934.047943379809,4048.613455250936,4185.955210166822,4129.061811903529,3829.7052295759395,3545.6698405559155,3403.549217851707,3342.9540703946577,3320.8115986371076,3342.0723383320073,3395.68352685369,3469.7792974234235,3705.874885085571,3954.470356868727,4215.476247288142,4396.948351220417,4439.121319498599,4373.6032483250565,4250.137589403171,4126.559642112919,235320.1353420973,233078.4743259823,230295.69346500514,230082.2128138869,231234.59578310206,237968.5019808606,246041.14513091656,242697.0776107741,225101.562938408,208406.59396156442,200053.059582617,196491.4114709749,195189.9261865589,196439.58521973688,199590.73174506688,203945.91648188792,217823.09046780752,232434.97986483964,247776.32609060305,258442.8530884001,260921.68644608438,257070.67981821724,249813.6427549197,242550.00563085935,10947.632366666665,10800.227533333335,10648.626566666666,10626.08885,10697.2701,11111.279633333335,11683.524433333332,12053.196483333333,12471.831483333332,12853.000316666668,13134.73005,13290.35265,13385.434966666668,13475.70755,13516.244316666667,13481.8024,13352.75645,13097.606433333332,12831.771966720833,12653.727199883331,12522.329174133334,12269.870733333333,11832.095366666666,11390.54825
28,sCO2,-0.00560220451859883,1.05458279104392,50.0415838063073,53.1,50.0,962.0,0.0,8.0,0.0,40.0,8.0,32.635,294127.6552740708,55788.54515916444,250318.05176303742,515405.9681155527,43477.973822350905,0.0,0.0,5452995.1426625475,0.055968426067405895,48.56716205251949,92773.07426079945,0.0008539472999942177,-0.0009999996621985474,0.0,0.0,22.066485694673588,0.0,0.0,3997.3889804546834,3959.849833646034,3912.5818880015504,3908.9570062234816,3928.5655376336504,4043.126040061671,4180.463142657369,4123.892690398311,3825.042366695363,3540.3464966134584,3396.0955500793953,3335.869172516325,3307.0855186515837,3320.0050087424606,3368.5228289817132,3429.215874687484,3630.4488261315137,3879.9771585582503,4155.586769725089,4374.142867157376,4429.14369126716,4365.510905895713,4242.353292589878,4118.902813429946,234957.6411845031,232751.17355541687,229972.86875031336,229759.8062546913,230912.35215646678,237645.96391029158,245718.33360730534,242393.24813563406,224827.49022020522,208093.69963428,199614.94955466667,196074.976917904,194383.13770740974,195142.51662497353,197994.28628125848,201561.6886344088,213389.7143359523,228056.43520859047,244256.15568717467,257102.39741402798,260335.22363114747,256595.02991320365,249356.0990866717,242099.9542560491,10947.632366666665,10800.227533333335,10648.626566666666,10626.08885,10697.2701,11111.279633333335,11683.524433333332,12053.196483333333,12471.831483333332,12853.000316666668,13134.73005,13290.35265,13385.434966666668,13475.70755,13516.244316666667,13481.8024,13352.75645,13097.606433333332,12831.771966720833,12653.727199883331,12522.329174133334,12269.870733333333,11832.095366666666,11390.54825
29,sCO2,-0.00560220451859883,1.05458279104392,50.0415838063073,53.1,50.0,962.0,0.0,8.0,0.0,40.0,12.0,32.635,294127.6552740708,55788.54515916444,248932.8655681349,513267.5825496828,44637.328779124946,0.0,0.0,5430371.023375644,0.05805781508835912,48.49962749089826,92388.16485894294,0.0008539472999942177,-0.0009999585906683706,0.0,0.0,19.98836203422249,0.0,0.0,3989.3308294128424,3951.080793839791,3903.7120986388886,3900.065398545222,3919.87750393271,4036.7498719402874,4175.040492358683,4119.5027610276375,3821.8806413897514,3538.152645661801,3392.7145655857084,3333.0053664668576,3301.7109853042757,3310.3739238671888,3353.9763769392757,3403.363724070362,3575.9802506224178,3810.557022390408,4089.6186573277446,4337.683864104641,4417.556546191398,4358.2838139065625,4235.698110530458,4112.248614887996,234484.00097326594,232235.74888236105,229451.52224221913,229237.17731449136,230401.6888422671,237271.1869173791,245399.6022730826,242135.21784262455,224641.65103279758,207964.74995056592,199416.2227994266,195906.64876232977,194067.23458066245,194576.42285841584,197139.27815565298,200042.15667035792,210188.17250880657,223976.073871614,240378.69663626413,254959.41823459504,259654.15699280554,256170.23750628572,248964.92227451247,241708.83525286108,10947.632366666665,10800.227533333335,10648.626566666666,10626.08885,10697.2701,11111.279633333335,11683.524433333332,12053.196483333333,12471.831483333332,12853.000316666668,13134.73005,13290.35265,13385.434966666668,13475.70755,13516.244316666667,13481.8024,13352.75645,13097.606433333332,12831.771966720833,12653.727199883331,12522.329174133334,12269.870733333333,11832.095366666666,11390.54825
30,sCO2,-0.00560220451859883,1.05458279104392,50.0415838063073,53.1,50.0,962.0,0.0,8.0,0.0,40.0,16.0,32.635,294127.6552740708,55788.54515916444,247674.95035768818,511321.332981097,45647.155606748485,0.0,0.0,5409779.702940006,0.06015757704321435,48.43821964432774,92037.83993659743,0.0008539472999942177,-0.0009996367717448607,0.0,0.0,18.178264952926483,0.0,0.0,3985.232816780771,3947.76350021138,3900.939244076341,3897.600467077148,3916.495223249375,4029.207663970878,4167.053378875276,4111.933673200483,3815.8971311998357,3533.3863414474145,3390.1426021628968,3331.752871712341,3299.7856596335287,3307.4155339543695,3344.7705048542,3386.1618839330404,3537.7883740900343,3747.7105706904326,4018.874180845005,4282.680128570689,4400.177834557407,4350.238376553714,4228.833852056727,4105.998122894169,234243.12889744755,232040.7657346467,229288.54001293163,229092.2941204235,230202.88589987997,236827.8726933994,244930.13749166907,241690.32368033956,224289.95360052367,207684.59718063136,199265.04850490802,195833.02990398093,193954.0682162374,194402.53527354012,196598.17745198574,199031.0707333976,207943.33887706982,220282.09909947097,236220.49351855644,251726.42089043275,258632.67494231864,255697.34457743497,248561.45641533428,241341.44522344615,10947.632366666665,10800.227533333335,10648.626566666666,10626.08885,10697.2701,11111.279633333335,11683.524433333332,12053.196483333333,12471.831483333332,12853.000316666668,13134.73005,13290.35265,13385.434966666668,13475.70755,13516.244316666667,13481.8024,13352.75645,13097.606433333332,12831.771966720833,12653.727199883331,12522.329174133334,12269.870733333333,11832.095366666666,11390.54825
31,sCO2,-0.00560220451859883,1.05458279104392,50.0415838063073,53.1,50.0,962.0,0.0,8.0,0.0,40.0,20.0,32.635,294127.6552740708,55788.54515916444,246511.12295002738,509521.68834066694,46546.70531881213,0.0,0.0,5390739.462644257,0.06226517159225401,48.38088909479545,91713.90390132008,0.0008539472999942177,-0.0009998809253275454,0.0,0.0,16.565837689413456,0.0,0.0,3981.0391630740232,3943.6807724915816,3896.907724900903,3893.5020113280307,3912.338602355544,4024.006233298162,4160.270046412051,4106.1006936331105,3811.7726604165982,3528.813850380873,3386.7707851599025,3331.2682894800746,3299.4055061277104,3307.238652381067,3342.370350906951,3381.430546571588,3514.3298769604853,3697.896648314605,3955.5737390587637,4217.60188138079,4366.652804939309,4333.963769536047,4220.245583177954,4100.723709033914,233996.63525179535,231800.7920720052,229051.57627473085,228851.3959991698,229958.56896067588,236522.144157192,244531.42828355276,241347.47410354624,224047.5263733756,207415.83631683132,199066.86059439872,195804.5472372177,193931.72363795098,194392.1385677316,196457.1017366419,198752.97323737445,206564.50054578853,217354.1474398251,232499.83421800958,247901.2661389375,256662.14820143266,254740.75934272987,248056.65705568198,241031.42689766007,10947.632366666665,10800.227533333335,10648.626566666666,10626.08885,10697.2701,11111.279633333335,11683.524433333332,12053.196483333333,12471.831483333332,12853.000316666668,13134.73005,13290.35265,13385.434966666668,13475.70755,13516.244316666667,13481.8024,13352.75645,13097.606433333332,12831.771966720833,12653.727199883331,12522.329174133334,12269.870733333333,11832.095366666666,11390.54825
32,sCO2,-0.00560220451859883,1.05458279104392,50.0415838063073,53.1,50.0,962.0,0.0,8.0,0.0,40.0,24.0,32.635,294127.6552740708,55788.54515916444,245456.7903749626,507895.0949300753,47318.0140593854,0.0,0.0,5373530.104360197,0.06438196908642284,48.328245896675966,91421.11708741359,0.0008539472999942177,-0.000999853291112629,0.0,0.0,15.183280144002069,0.0,0.0,3972.9101039583293,3937.092799498081,3890.698005211953,3887.35926543032,3906.2536478079924,4017.351386066777,4153.746076351805,4102.355139007508,3809.8649715369447,3528.6351634865764,3386.730377152334,3331.268297207937,3299.4021812635565,3307.2339813043664,3341.66204751458,3380.62530449318,3504.0915479467567,3660.673188790226,3897.662519111692,4158.162381580075,4330.5183136978685,4318.868432203725,4208.192550134348,4089.7594066566016,233518.82722155075,231413.56565938724,228686.58275079142,228490.33904584884,229600.90885449204,236130.9870254806,244147.96382112274,241127.318726108,223935.39666033819,207405.33349826658,199064.48550150936,195804.54769144428,193931.5282098246,194391.86401222332,196415.46923724588,198705.64289743244,205962.71431820383,215166.23520778108,229095.9414011205,244407.54442842887,254538.24310513024,253853.4889595301,247348.2065578966,240386.96956903805,10947.632366666665,10800.227533333335,10648.626566666666,10626.08885,10697.2701,11111.279633333335,11683.524433333332,12053.196483333333,12471.831483333332,12853.000316666668,13134.73005,13290.35265,13385.434966666668,13475.70755,13516.244316666667,13481.8024,13352.75645,13097.606433333332,12831.771966720833,12653.727199883331,12522.329174133334,12269.870733333333,11832.095366666666,11390.54825
33,sCO2,-0.00560220451859883,1.05458279104392,50.0415838063073,53.1,50.0,962.0,0.0,8.0,0.0,40.0,28.0,32.635,294127.6552740708,55788.54515916444,244416.40547175752,506289.43289993773,48073.36384767965,0.0,0.0,5356542.200081341,0.06649989886235472,48.276023473723896,91132.09792198877,0.0008539472999942177,-0.0009998052924586887,0.0,0.0,13.829328743872807,0.0,0.0,3967.381162694927,3930.494887076823,3883.9996329305627,3880.545988398479,3899.2583274924436,4009.1935623775057,4144.876410958668,4094.777832626942,3803.9982277922345,3524.939247767887,3384.818845779752,3327.308031786959,3294.754450896631,3302.1544058773525,3340.318650717922,3380.4390633058583,3501.7911246000085,3634.5771373851344,3847.7312212517245,4099.541984409649,4286.873085962246,4304.507326706689,4202.401393062929,4085.415920129458,233193.84834062404,231025.75502929327,228292.8673133631,228089.86976253285,229189.7394715003,235651.48827752226,243626.62459968176,240681.94149551695,223590.56250023242,207188.09578546803,198952.12993527652,195571.77209058905,193658.34494714643,194093.29785656877,196336.50735886453,198694.696054311,205827.50054593378,213632.36729741507,226161.09067135138,240961.96775030048,251972.87360822535,253009.3750919821,247007.81521447655,240131.66908316483,10947.632366666665,10800.227533333335,10648.626566666666,10626.08885,10697.2701,11111.279633333335,11683.524433333332,12053.196483333333,12471.831483333332,12853.000316666668,13134.73005,13290.35265,13385.434966666668,13475.70755,13516.244316666667,13481.8024,13352.75645,13097.606433333332,12831.771966720833,12653.727199883331,12522.329174133334,12269.870733333333,11832.095366666666,11390.54825
34,sCO2,-0.00560220451859883,1.05458279104392,50.0415838063073,53.1,50.0,962.0,0.0,8.0,0.0,40.0,32.0,32.635,294127.6552740708,55788.54515916444,243402.46087268635,504722.6762143858,48795.7383556413,0.0,0.0,5339965.914348202,0.06861994724552266,48.22499014672739,90850.08171858947,0.0008539472999942177,-0.0009998052924586887,0.0,0.0,12.534484962052147,0.0,0.0,3963.2231248454887,3926.6263838513914,3880.2672491562266,3876.880629126081,3895.4207023937993,4004.9583697814696,4140.170704962584,4090.0196789268402,3799.898645024191,3523.001323315845,3384.6144284139064,3327.308046307059,3293.451353242477,3301.6964793004254,3336.5870052112255,3374.976445202952,3497.3057155139445,3614.468369631423,3802.1492660871663,4032.8899707312576,4230.62064154699,4278.96501576548,4194.1110528604995,4080.4711173907244,232949.4481159182,230798.3730063762,228073.48608929382,227874.42808974415,228964.1723962578,235402.55306826634,243350.03365835632,240402.2677946998,223349.59813531084,207074.1888926758,198940.11473677296,195571.77294404828,193581.75176280778,194066.38194999163,196117.16952852643,198373.6155013735,205563.85816743076,212450.4186150025,223481.88464001237,237044.31050187058,248666.47993092862,251508.05481554876,246520.52744035606,239841.02456663264,10947.632366666665,10800.227533333335,10648.626566666666,10626.08885,10697.2701,11111.279633333335,11683.524433333332,12053.196483333333,12471.831483333332,12853.000316666668,13134.73005,13290.35265,13385.434966666668,13475.70755,13516.244316666667,13481.8024,13352.75645,13097.606433333332,12831.771966720833,12653.727199883331,12522.329174133334,12269.870733333333,11832.095366666666,11390.54825
35,sCO2,-0.00560220451859883,1.05458279104392,50.0415838063073,53.1,50.0,962.0,0.0,8.0,0.0,40.0,36.0,32.635,294127.6552740708,55788.54515916444,242417.5693014976,503196.8262385631,49483.92530883406,0.0,0.0,5323822.421603998,0.07074225729025173,48.17549647790676,90575.42872294133,0.0008539472999942177,-0.0009999171189924994,0.0,0.0,11.300921779450107,0.0,0.0,3958.4031897672453,3922.2806605432543,3876.013127364239,3872.568186666576,3890.9301811412715,3999.986321661487,4134.712501394776,4085.5293784204905,3795.989014477552,3520.9634498820683,3383.2789030275644,3326.977346771948,3291.923123534112,3300.750496094457,3334.726103460629,3368.4521989843915,3491.9113510238917,3605.2367168530345,3771.057157323486,3977.590986818786,4175.576610450702,4241.831990432697,4176.764421050582,4071.97530579609,232666.14304298587,230542.94104748685,227823.43826396472,227620.9523051799,228700.2295359703,235110.30712876967,243029.21258198185,240138.33790938216,223119.7987398472,206954.40722084598,198861.615522398,195552.3351602623,193491.92581661613,194010.77915932974,196007.78985896363,197990.13480697147,205246.7894101821,211907.80257947283,221654.35958045823,233793.9591141264,245431.1141031579,249325.45810432188,245500.9309706398,239341.6596406813,10947.632366666665,10800.227533333335,10648.626566666666,10626.08885,10697.2701,11111.279633333335,11683.524433333332,12053.196483333333,12471.831483333332,12853.000316666668,13134.73005,13290.35265,13385.434966666668,13475.70755,13516.244316666667,13481.8024,13352.75645,13097.606433333332,12831.771966720833,12653.727199883331,12522.329174133334,12269.870733333333,11832.095366666666,11390.54825
36,sCO2,-0.00560220451859883,1.05458279104392,50.0415838063073,53.1,50.0,962.0,0.0,8.0,0.0,40.0,40.0,32.635,294127.6552740708,55788.54515916444,241460.53020795647,501716.5356584818,50139.3451597687,0.0,0.0,5308160.947266738,0.07286696370341295,48.12688301992074,90308.97641852671,0.0008539472999942177,-0.000999957556718556,0.0,0.0,10.126093059567324,0.0,0.0,3948.697102026407,3913.1385678727265,3867.450927289,3865.238984568742,3885.852222502219,3994.8030924544287,4129.044274369973,4080.9364927806455,3791.473639679385,3518.263473583544,3381.743564096643,3326.787727567762,3291.4234397334767,3300.274230568143,3333.5902375848864,3367.9994886245013,3490.1859955204204,3598.367152944199,3747.8250074692132,3932.379322995436,4121.187010702253,4202.085925707833,4158.24262350601,4061.9859143788663,232095.64077466325,230005.5891560747,227320.17117065346,227190.158092985,228401.75841151932,234805.64843426584,242696.04679352394,239868.3782978846,222854.39504337718,206795.7086139661,198771.3717119027,195541.1897648162,193462.55551322323,193982.78533006087,195941.02618693392,197963.5254980402,205145.3768478114,211504.02487860908,220288.82543902373,231136.51798495394,242234.21429572135,246989.2727443826,244412.26087051997,238754.5054118245,10947.632366666665,10800.227533333335,10648.626566666666,10626.08885,10697.2701,11111.279633333335,11683.524433333332,12053.196483333333,12471.831483333332,12853.000316666668,13134.73005,13290.35265,13385.434966666668,13475.70755,13516.244316666667,13481.8024,13352.75645,13097.606433333332,12831.771966720833,12653.727199883331,12522.329174133334,12269.870733333333,11832.095366666666,11390.54825
37,sCO2,-0.00560220451859883,1.05458279104392,50.0415838063073,53.1,50.0,962.0,0.0,8.0,0.0,40.0,44.0,32.635,294127.6552740708,55788.54515916444,240617.5032803942,500415.4639642401,50660.62924681016,0.0,0.0,5294395.608741661,0.07500121778436285,48.083546694230215,90074.78351356319,0.0008539472999942177,-0.0009999387608949917,0.0,0.0,9.191700370971063,0.0,0.0,3943.7130796089778,3909.351510615762,3863.7766427333336,3860.250246978728,3878.3959498921927,3986.5089959572074,4120.110040383823,4073.7970392854118,3787.2858614314705,3516.448544965638,3380.935732443356,3326.7877633915978,3291.42346551689,3300.274251366306,3333.5902658339405,3367.999512947067,3490.1860156913035,3597.8765358253513,3737.752056446867,3901.721703719498,4071.4693147398343,4155.659360032623,4129.161132053425,4050.308491702594,231802.69101257215,229782.9943461931,227104.20488954816,226896.93118352746,227963.49527699666,234318.13987348476,242170.9123736714,239448.73708688698,222608.24674413865,206689.0311429803,198723.88916250397,195541.19187046168,193462.55702871492,193982.78655253068,195941.02784735052,197963.52692766648,205145.3780334111,211475.18749462345,219696.75976226584,229334.53125195717,239311.91861081918,244260.4223841398,242702.9154284735,238068.13245674135,10947.632366666665,10800.227533333335,10648.626566666666,10626.08885,10697.2701,11111.279633333335,11683.524433333332,12053.196483333333,12471.831483333332,12853.000316666668,13134.73005,13290.35265,13385.434966666668,13475.70755,13516.244316666667,13481.8024,13352.75645,13097.606433333332,12831.771966720833,12653.727199883331,12522.329174133334,12269.870733333333,11832.095366666666,11390.54825
38,sCO2,-0.00560220451859883,1.05458279104392,50.0415838063073,53.1,50.0,962.0,0.0,8.0,0.0,40.0,48.0,32.635,294127.6552740708,55788.54515916444,239721.61012634984,499032.30565945717,51244.11931616812,0.0,0.0,5279761.793877057,0.07713108123380213,48.037292858137604,89825.81501870221,0.0008539472999942177,-0.000999827443926904,0.0,0.0,8.145804537528434,0.0,0.0,3933.20977196747,3901.1992438172038,3855.9326083925075,3852.515680039639,3870.472167273756,3977.6497625405455,4112.855210430947,4068.81871470605,3783.727615025547,3514.0561757159003,3380.2663659283057,3326.745212784553,3288.0619331905586,3298.8801099552143,3332.741195188339,3366.281303336911,3487.3572356801415,3595.0996647075362,3730.3115993003967,3878.3653627558565,4026.93968930808,4111.387467886721,4100.713638275623,4032.22729049445,231185.32993008796,229303.8222199223,226643.14998218187,226442.31052677432,227497.75294309075,233797.41382043876,241744.4895908857,239156.12223105563,222399.1009276127,206548.41299485683,198684.54528623042,195538.69084033652,193264.97362864504,193900.84201847872,195891.12136162573,197862.53438502512,204979.10863053275,211311.96918114295,219259.42622554555,227961.69743309423,236694.5661826638,241658.21894578624,241030.8349608672,237005.35963017377,10947.632366666665,10800.227533333335,10648.626566666666,10626.08885,10697.2701,11111.279633333335,11683.524433333332,12053.196483333333,12471.831483333332,12853.000316666668,13134.73005,13290.35265,13385.434966666668,13475.70755,13516.244316666667,13481.8024,13352.75645,13097.606433333332,12831.771966720833,12653.727199883331,12522.329174133334,12269.870733333333,11832.095366666666,11390.54825
39,sCO2,-0.00560220451859883,1.05458279104392,50.0415838063073,53.1,50.0,962.0,0.0,8.0,0.0,40.0,52.0,32.635,294127.6552740708,55788.54515916444,238871.84490539448,497718.1775452984,51773.328828390804,0.0,0.0,5265858.318429258,0.07926468238985214,47.993393788325974,89589.27195815372,0.0008539472999942177,-0.0009998261158230548,0.0,0.0,7.197205661696756,0.0,0.0,3922.8288942182726,3896.053653166641,3852.1235282286216,3848.8760062856327,3866.793142138829,3973.492735017041,4105.709919920757,4061.24528440315,3777.0424614357953,3510.519423296446,3379.002095096944,3326.5180081438248,3287.3477628163805,3298.5237594339123,3332.741184723822,3366.0961452311794,3483.6102315000444,3591.9239100597442,3722.9157732020476,3856.2851564697853,3984.232797821888,4064.2453966325947,4068.994737746454,4012.1499511639277,230575.16500460738,229001.37583612814,226419.26071477123,226228.3785916777,227281.50802127118,233553.0729804461,241324.50529312,238710.97282769624,222006.16245550395,206340.5305470911,198610.23425625372,195525.33625645368,193222.99628109616,193879.8965267266,195891.12074654462,197851.65120303264,204758.86805150262,211125.3053801783,218824.71600265367,226663.87197472408,234184.35000530875,238887.31275762693,239166.46847420826,235825.2582406353,10947.632366666665,10800.227533333335,10648.626566666666,10626.08885,10697.2701,11111.279633333335,11683.524433333332,12053.196483333333,12471.831483333332,12853.000316666668,13134.73005,13290.35265,13385.434966666668,13475.70755,13516.244316666667,13481.8024,13352.75645,13097.606433333332,12831.771966720833,12653.727199883331,12522.329174133334,12269.870733333333,11832.095366666666,11390.54825
40,sCO2,-0.00560220451859883,1.05458279104392,50.0415838063073,53.1,50.0,962.0,0.0,8.0,0.0,40.0,56.0,32.635,294127.6552740708,55788.54515916444,238035.53461822524,496423.36755592545,52286.7141937756,-5.921189464667501e-17,0.0,5252159.228741691,0.08139934439558744,47.950106738561,89356.20616006655,0.0008539472999942177,-0.0009999044227413378,0.0,0.0,6.276971294731084,-2.487523333087321e-20,0.0,3902.794716706359,3882.5620911735095,3844.487353476599,3844.1205564546253,3862.3374850179293,3968.7108070590853,4100.43581178044,4056.592264891123,3773.10530987083,3508.1041795652027,3377.9651461883714,3326.234269147656,3286.932869282554,3298.5237452877564,3332.7411714506284,3366.0961394640094,3481.929592792772,3589.285553496904,3718.1887973140983,3845.9677593620004,3957.606384955843,4018.8107347327136,4029.9258114340587,3982.7476091614926,229397.6005708516,228208.37180342074,225970.4233321245,225948.86381827743,227019.61439716496,233272.00188158403,241014.50493687252,238437.47868082262,221774.745435741,206198.56788777694,198549.28470373875,195508.65870878997,193198.60976116348,193879.895695247,195891.11996637582,197851.65086405122,204660.08384304182,210970.22864442918,218546.8748643509,226057.4383002776,232619.308626849,236216.76429706728,236870.08380540187,234097.05391626997,10947.632366666665,10800.227533333335,10648.626566666666,10626.08885,10697.2701,11111.279633333335,11683.524433333332,12053.196483333333,12471.831483333332,12853.000316666668,13134.73005,13290.35265,13385.434966666668,13475.70755,13516.244316666667,13481.8024,13352.75645,13097.606433333332,12831.771966720833,12653.727199883331,12522.329174133334,12269.870733333333,11832.095366666666,11390.54825
41,sCO2,-0.00560220451859883,1.05458279104392,50.0415838063073,53.1,50.0,962.0,0.0,8.0,0.0,40.0,60.0,32.635,294127.6552740708,55788.54515916444,237256.2035644516,495216.8528981027,52733.057140519326,0.0,0.0,5239394.303661927,0.08353873223532723,47.90955763641391,89139.03352165846,0.0008539472999942177,-0.0009999528530819646,0.0,0.0,5.476909300874979,0.0,0.0,3884.998372476285,3870.519545119648,3835.192530517747,3835.331340226739,3853.5227906496348,3959.2269839973796,4090.810298946189,4050.869843711785,3768.9032316867097,3505.7745604667853,3377.53196734242,3326.1525771844013,3286.019514294241,3298.5237536159725,3332.4291928326775,3363.8462162884052,3477.5679809876556,3584.496274430447,3713.9092278542166,3838.6236789402556,3942.091282058173,3986.283831905591,3997.196629588848,3959.211896536266,228351.57100443944,227500.5377075882,225424.09429376537,225432.2532199939,226501.5062504063,232714.56383717936,240448.73868250375,238101.1274803927,221527.75661803,206061.63805410327,198523.82341379338,195503.85703672757,193144.92478462815,193879.89618476102,195872.78255649848,197719.4053796185,204403.7179936078,210688.72546374518,218295.3312816534,225625.76957326612,231707.36535653038,234304.90523089533,234946.33522805563,232713.67702974274,10947.632366666665,10800.227533333335,10648.626566666666,10626.08885,10697.2701,11111.279633333335,11683.524433333332,12053.196483333333,12471.831483333332,12853.000316666668,13134.73005,13290.35265,13385.434966666668,13475.70755,13516.244316666667,13481.8024,13352.75645,13097.606433333332,12831.771966720833,12653.727199883331,12522.329174133334,12269.870733333333,11832.095366666666,11390.54825
42,sCO2,-0.00560220451859883,1.05458279104392,50.0415838063073,53.1,50.0,962.0,0.0,8.0,0.0,40.0,64.0,32.635,294127.6552740708,55788.54515916444,236538.72028322567,494104.9766206068,53106.634266828,0.0,0.0,5227630.65264602,0.08568320649321716,47.87215905029214,88938.89579170923,0.0008539472999942177,-0.000999825751243577,0.0,0.0,4.807278778618368,0.0,0.0,3865.582596765437,3855.224289774989,3824.811442114793,3828.9666878067437,3848.7048334808433,3954.353133254702,4085.2021194528365,4043.861912500118,3761.4053504176554,3498.2132714847667,3373.58189886894,3323.4580922032346,3284.7553720173155,3298.5237588342634,3332.4292001401827,3363.8462178574,3477.5679831840353,3584.456633022079,3709.522086746587,3828.734211118094,3929.006119229708,3963.4281185162654,3967.2035472005373,3936.0569157177133,227210.35485432402,226601.51658788548,224813.91698652506,225058.15309441864,226218.31743459625,232428.08972130416,240119.1023545056,237689.2168569514,221087.0478189933,205617.20229060462,198291.6471668521,195345.481197279,193070.62131079557,193879.89649148064,195872.78298601744,197719.40547184052,204403.71812270608,210686.39542985335,218037.4648765494,225044.48863127467,230938.24856361284,232961.49718834495,233183.40849656495,231352.67871274118,10947.632366666665,10800.227533333335,10648.626566666666,10626.08885,10697.2701,11111.279633333335,11683.524433333332,12053.196483333333,12471.831483333332,12853.000316666668,13134.73005,13290.35265,13385.434966666668,13475.70755,13516.244316666667,13481.8024,13352.75645,13097.606433333332,12831.771966720833,12653.727199883331,12522.329174133334,12269.870733333333,11832.095366666666,11390.54825
43,sCO2,-0.00560220451859883,1.05458279104392,50.0415838063073,53.1,50.0,962.0,0.0,8.0,0.0,40.0,68.0,32.635,294127.6552740708,55788.54515916444,235859.3904247607,493051.60096129234,53435.323664418924,0.0,0.0,5216485.938170473,0.08783082280152593,47.83665441201501,88749.28817303259,0.0008539472999942177,-0.0009998814012384116,0.0,0.0,4.218108731876384,0.0,0.0,3845.978564350934,3839.0868419752533,3811.4665261144773,3820.0507332771595,3843.2121167997793,3949.3606385536414,4080.3163021353776,4038.8925573092915,3757.534734077784,3494.3060673384375,3371.2228243754134,3322.2982855741598,3283.2050436665327,3297.8436063983113,3330.3729485998124,3362.3434787080346,3475.3800405232223,3581.9913071594738,3704.9800841436663,3822.4533002652497,3919.0195986491863,3944.571960398273,3940.035781959785,3913.3648306793543,226058.073393516,225652.99326721215,224029.53247939542,224534.09310040195,225895.4677541204,232134.64197720846,239831.92486995726,237397.12920184614,220859.5415919053,205387.54551355925,198152.98601051042,195277.31034097003,192979.4964555106,193839.91864274518,195751.92108992234,197631.07780406115,204275.11571519834,210541.48905415132,217770.49605688883,224675.31064892415,230351.2630761577,231853.17411674297,231586.54762852512,230018.88838104208,10947.632366666665,10800.227533333335,10648.626566666666,10626.08885,10697.2701,11111.279633333335,11683.524433333332,12053.196483333333,12471.831483333332,12853.000316666668,13134.73005,13290.35265,13385.434966666668,13475.70755,13516.244316666667,13481.8024,13352.75645,13097.606433333332,12831.771966720833,12653.727199883331,12522.329174133334,12269.870733333333,11832.095366666666,11390.54825
