,sheetname,Eff_A,Eff_B,Eff_C,maxEfficiency,minRange,cost_install,cost_OM_fix,cost_OM_var,co2CaptureEff,solarCapacity_MW,battSize_MW,rampRate,demand_MWh,solar_MWh,powerOutput_MWh,heatInput_MWh,solarUsed_MWh,loadShed_MWh,gridUsed_MWh,fuelCost_dollars,LCOE,efficiency_pct,emissions_tons,deficit_max,deficit_min,deficit_pct_time,deficit_pct_energy,solarCurtail_pct,loadShed_pct_energy,loadShed_pct_time,emissions_hr00,emissions_hr01,emissions_hr02,emissions_hr03,emissions_hr04,emissions_hr05,emissions_hr06,emissions_hr07,emissions_hr08,emissions_hr09,emissions_hr10,emissions_hr11,emissions_hr12,emissions_hr13,emissions_hr14,emissions_hr15,emissions_hr16,emissions_hr17,emissions_hr18,emissions_hr19,emissions_hr20,emissions_hr21,emissions_hr22,emissions_hr23,costs_hr00,costs_hr01,costs_hr02,costs_hr03,costs_hr04,costs_hr05,costs_hr06,costs_hr07,costs_hr08,costs_hr09,costs_hr10,costs_hr11,costs_hr12,costs_hr13,costs_hr14,costs_hr15,costs_hr16,costs_hr17,costs_hr18,costs_hr19,costs_hr20,costs_hr21,costs_hr22,costs_hr23,demand_hr00,demand_hr01,demand_hr02,demand_hr03,demand_hr04,demand_hr05,demand_hr06,demand_hr07,demand_hr08,demand_hr09,demand_hr10,demand_hr11,demand_hr12,demand_hr13,demand_hr14,demand_hr15,demand_hr16,demand_hr17,demand_hr18,demand_hr19,demand_hr20,demand_hr21,demand_hr22,demand_hr23
235,sCO2,-0.0109316424074,2.03335332432,5.43874824389,38.33,46.11,750.0,17.67,3.54,0.0,32.635,0.0,1.25,294127.655274,55788.5451592,259090.108198,785954.073965,34879.3939195,0.642905419167,0.0,8315394.10255,0.0584199228401,32.9650442412,141471.733314,0.00091324153,-13.0579751878,0.751119429325,0.0539888237448,37.4792910982,0.000248139700754,0.00248020131603,5922.51845872,5889.95233526,5832.24702631,5833.26951928,5851.94807244,5965.73532491,6104.96901589,6054.1645703,5824.99601727,5640.03230664,5548.43661771,5514.19350679,5504.28083697,5526.99324997,5574.11599658,5638.57705641,5823.95083317,5994.15116786,6182.35159108,6334.87855146,6379.09963698,6308.31822378,6175.75285391,6046.80054415,348112.473852,346198.309484,342806.519658,342866.619522,343964.503369,350652.665209,358836.512156,355850.339743,342380.321459,331508.565579,326124.77453,324112.040566,323529.395862,324864.381026,327634.151355,331423.029204,342318.887861,352322.885311,363384.887965,372350.083747,374949.300885,370788.926709,362997.028857,355417.49865,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
236,sCO2,-0.0109316424074,2.03335332432,5.43874824389,38.33,46.11,750.0,17.67,3.54,0.0,32.635,0.0,1.5,294127.655274,55788.5451592,259103.623851,785980.489811,34912.9575782,0.505567890833,0.0,8315673.5822,0.0584210357075,32.9656559176,141476.488166,0.00091324153,-12.0579751878,0.561097851573,0.0379357094264,37.4191288219,0.000195121891126,0.00152627773294,5922.51845872,5889.95006098,5832.24702631,5833.26951928,5851.94807244,5965.73532491,6104.96901589,6054.17129541,5824.89112566,5639.7120792,5548.43874402,5514.42836843,5504.64210839,5527.56568018,5574.94079747,5639.78298477,5825.16906294,5994.82666593,6182.49773201,6334.8681182,6379.04356699,6308.31895997,6175.75285391,6046.80054415,348112.473852,346198.175807,342806.519658,342866.619522,343964.503369,350652.665209,358836.512156,355850.73503,342374.156164,331489.743322,326124.89951,324125.845211,323550.630593,324898.027201,327682.631318,331493.910994,342390.4927,352362.589586,363393.477803,372349.470503,374946.005215,370788.96998,362997.028857,355417.49865,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
237,sCO2,-0.0109316424074,2.03335332432,5.43874824389,38.33,46.11,750.0,17.67,3.54,0.0,32.635,0.0,1.75,294127.655274,55788.5451592,259111.865554,785997.121926,34936.2957689,0.420644473333,0.0,8315849.54998,0.0584217331713,32.9660069135,141479.481947,0.000992086789992,-11.0579751878,0.422206577875,0.0271700378535,37.3772955197,0.000162340876375,0.00095392358309,5922.51845872,5889.95002085,5832.24702631,5833.26951928,5851.94807244,5965.73532491,6104.96901589,6054.16910401,5824.84404665,5639.56319926,5548.40327525,5514.55969007,5504.86454292,5528.1579937,5575.41274666,5640.5920102,5825.85515336,5995.09536758,6182.58350091,6334.86751604,6379.00400387,6308.31895997,6175.75285391,6046.80054415,348112.473852,346198.173448,342806.519658,342866.619522,343964.503369,350652.665209,358836.512156,355850.606225,342371.388964,331480.99249,326122.814734,324133.564005,323563.704801,324932.842074,327710.371443,331541.463711,342430.81957,352378.383272,363398.519109,372349.43511,374943.679783,370788.96998,362997.028857,355417.49865,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
238,sCO2,-0.0109316424074,2.03335332432,5.43874824389,38.33,46.11,750.0,17.67,3.54,0.0,32.635,0.0,2.0,294127.655274,55788.5451592,259116.589266,786007.163719,34952.953951,0.358144473333,0.0,8315955.79214,0.058422151235,32.9661867253,141481.289469,0.00091324153,-10.0579751878,0.335208747098,0.0198791920916,37.347436017,0.000138217500604,0.00095392358309,5922.51845872,5889.95002085,5832.24702631,5833.26951928,5851.94807244,5965.73532491,6104.96901589,6054.16820648,5824.8236011,5639.47151905,5548.37860384,5514.6400741,5505.02756467,5528.44572877,5575.82694129,5640.99082808,5826.31090276,5995.24319886,6182.60949426,6334.86751604,6378.97549377,6308.31895997,6175.75285391,6046.80054415,348112.473852,346198.173448,342806.519658,342866.619522,343964.503369,350652.665209,358836.512156,355850.55347,342370.18722,331475.603731,326121.364604,324138.2888,323573.286857,324949.754502,327734.716882,331564.905339,342457.607507,352387.072466,363400.04694,372349.43511,374942.004023,370788.96998,362997.028857,355417.49865,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
239,sCO2,-0.0109316424074,2.03335332432,5.43874824389,38.33,46.11,750.0,17.67,3.54,0.0,32.635,0.0,2.25,294127.655274,55788.5451592,259120.044967,786014.682506,34965.5057795,0.3109419175,0.0,8316035.34091,0.058422463283,32.9663110288,141482.642851,0.00091324153,-9.05797518776,0.267098603265,0.0144207689211,37.324937082,0.000119999175494,0.000763138866472,5922.51845872,5889.95002085,5832.24702631,5833.26951928,5851.94807244,5965.73532491,6104.96901589,6054.16820648,5824.7993968,5639.3929724,5548.31116578,5514.66314043,5505.22490244,5528.68920733,5576.14565299,5641.42799132,5826.53006368,5995.34256985,6182.61816364,6334.86751604,6378.95210557,6308.31895997,6175.75285391,6046.80054415,348112.473852,346198.173448,342806.519658,342866.619522,343964.503369,350652.665209,358836.512156,355850.55347,342368.764545,331470.986933,326117.400744,324139.644587,323584.885932,324964.065631,327753.450048,331590.600823,342470.489299,352392.913272,363400.556507,372349.43511,374940.629316,370788.96998,362997.028857,355417.49865,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
240,sCO2,-0.0109316424074,2.03335332432,5.43874824389,38.33,46.11,750.0,17.67,3.54,0.0,32.635,0.0,2.5,294127.655274,55788.5451592,259121.200589,786018.208642,34976.0266307,0.269275250833,0.0,8316072.64744,0.0584226040295,32.9663101617,141483.277555,0.00091324153,-8.05797518776,0.216349868645,0.0104367370301,37.3060786387,0.000103918648965,0.000763138866472,5922.51845872,5889.95002085,5832.24702631,5833.26951928,5851.94807244,5965.73532491,6104.96901589,6054.16820648,5824.78343943,5639.33182723,5548.24583885,5514.65600722,5505.3712314,5528.84846834,5576.23704009,5641.68624273,5826.65718132,5995.35930938,6182.62056054,6334.86751604,6378.93489031,6308.31895997,6175.75285391,6046.80054415,348112.473852,346198.173448,342806.519658,342866.619522,343964.503369,350652.665209,358836.512156,355850.55347,342367.826607,331467.392956,326113.560973,324139.225313,323593.486824,324973.426639,327758.821579,331605.780267,342477.960991,352393.897185,363400.697392,372349.43511,374939.617442,370788.96998,362997.028857,355417.49865,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
241,sCO2,-0.0109316424074,2.03335332432,5.43874824389,38.33,46.11,750.0,17.67,3.54,0.0,32.635,0.0,2.75,294127.655274,55788.5451592,259122.003698,786020.930515,34984.4253718,0.238739361667,0.0,8316101.44484,0.0584227116033,32.9662981785,141483.767493,0.00091324153,-7.05797518776,0.182962543237,0.00729783226789,37.2910240408,9.21339593933e-05,0.000572354149854,5922.51845872,5889.95002085,5832.24702631,5833.26951928,5851.94807244,5965.73532491,6104.96901589,6054.16820648,5824.77734145,5639.29533184,5548.21068509,5514.62846711,5505.43802698,5528.93651141,5576.3098192,5641.90183425,5826.8220196,5995.36178199,6182.62186644,6334.86751604,6378.9182885,6308.31895997,6175.75285391,6046.80054415,348112.473852,346198.173448,342806.519658,342866.619522,343964.503369,350652.665209,358836.512156,355850.55347,342367.468181,331465.247838,326111.494713,324137.606567,323597.412919,324978.601615,327763.099373,331618.452257,342487.649819,352394.042519,363400.77415,372349.43511,374938.641624,370788.96998,362997.028857,355417.49865,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
242,sCO2,-0.0109316424074,2.03335332432,5.43874824389,38.33,46.11,750.0,17.67,3.54,0.0,32.635,0.0,3.0,294127.655274,55788.5451592,259122.962733,786023.53152,34990.5694326,0.213739361667,0.0,8316128.96348,0.058422816706,32.9663111016,141484.235673,0.000922332499989,-6.05797518776,0.146713447079,0.0048743624363,37.2800109184,8.24856891927e-05,0.000572354149854,5922.51845872,5889.95002085,5832.24702631,5833.26951928,5851.94807244,5965.73532491,6104.96901589,6054.16820648,5824.77264149,5639.28329777,5548.20784608,5514.61789467,5505.49358134,5529.0226673,5576.40622617,5642.0788995,5826.9123292,5995.36504719,6182.62191188,6334.86751604,6378.90781219,6308.31895997,6175.75285391,6046.80054415,348112.473852,346198.173448,342806.519658,342866.619522,343964.503369,350652.665209,358836.512156,355850.55347,342367.191928,331464.540502,326111.327842,324136.985142,323600.678281,324983.665667,327768.76596,331628.859759,342492.958017,352394.234441,363400.776821,372349.43511,374938.02585,370788.96998,362997.028857,355417.49865,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
243,sCO2,-0.0109316424074,2.03335332432,5.43874824389,38.33,46.11,750.0,17.67,3.54,0.0,32.635,0.0,3.25,294127.655274,55788.5451592,259123.685503,786025.465037,34995.0331063,0.188739361667,0.0,8316149.42009,0.0584228949551,32.9663219615,141484.583707,0.000922332499989,-5.05797518776,0.111799843938,0.00310253160847,37.2720098606,7.28375568216e-05,0.000572354149854,5922.51845872,5889.95002085,5832.24702631,5833.26951928,5851.94807244,5965.73532491,6104.96901589,6054.16820648,5824.77086186,5639.27842254,5548.20093987,5514.61067637,5505.55231157,5529.09276894,5576.49801149,5642.20726704,5826.94101152,5995.36645607,6182.62191188,6334.86751604,6378.8975487,6308.31895997,6175.75285391,6046.80054415,348112.473852,346198.173448,342806.519658,342866.619522,343964.503369,350652.665209,358836.512156,355850.55347,342367.087325,331464.253947,326110.92191,324136.560867,323604.130313,324987.786085,327774.160898,331636.404918,342494.643899,352394.317251,363400.776821,372349.43511,374937.422585,370788.96998,362997.028857,355417.49865,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
244,sCO2,-0.0109316424074,2.03335332432,5.43874824389,38.33,46.11,750.0,17.67,3.54,0.0,32.635,0.0,3.5,294127.655274,55788.5451592,259124.433105,786027.259113,34998.1012517,0.166536805833,0.0,8316168.40142,0.0584229684872,32.9663418285,141484.90664,0.000922332499989,-4.05797518776,0.0820374281457,0.00179767328419,37.2665102632,6.42690478231e-05,0.000381569433236,5922.51845872,5889.95002085,5832.24702631,5833.26951928,5851.94807244,5965.73532491,6104.96901589,6054.16820648,5824.77086186,5639.2752202,5548.19350802,5514.60071224,5505.60743153,5529.13587504,5576.62739668,5642.30366047,5826.97052904,5995.36652435,6182.62191188,6334.86751604,6378.88749033,6308.31895997,6175.75285391,6046.80054415,348112.473852,346198.173448,342806.519658,342866.619522,343964.503369,350652.665209,358836.512156,355850.55347,342367.087325,331464.065721,326110.485083,324135.975197,323607.370142,324990.319766,327781.765871,331642.07071,342496.378874,352394.321264,363400.776821,372349.43511,374936.831376,370788.96998,362997.028857,355417.49865,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
245,sCO2,-0.0109316424074,2.03335332432,5.43874824389,38.33,46.11,750.0,17.67,3.54,0.0,32.635,0.0,3.75,294127.655274,55788.5451592,259124.918608,786028.466998,35000.1903182,0.154036805833,0.0,8316181.18084,0.0584230177791,32.966352936,141485.124059,0.000922332499989,-3.05797518776,0.0566630608355,0.000918099558591,37.2627656479,5.94449992154e-05,0.000381569433236,5922.51845872,5889.95002085,5832.24702631,5833.26951928,5851.94807244,5965.73532491,6104.96901589,6054.16820648,5824.77086186,5639.27446072,5548.19209812,5514.59740997,5505.66251946,5529.16132601,5576.70878642,5642.35594986,5826.98759496,5995.36652435,6182.62191188,6334.86751604,6378.87909723,6308.31895997,6175.75285391,6046.80054415,348112.473852,346198.173448,342806.519658,342866.619522,343964.503369,350652.665209,358836.512156,355850.55347,342367.087325,331464.02108,326110.402212,324135.781097,323610.608088,324991.815718,327786.54978,331645.144164,342497.38197,352394.321264,363400.776821,372349.43511,374936.338048,370788.96998,362997.028857,355417.49865,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
246,sCO2,-0.0109316424074,2.03335332432,5.43874824389,38.33,46.11,750.0,17.67,3.54,0.0,32.635,0.0,4.0,294127.655274,55788.5451592,259125.198476,786029.200951,35001.466908,0.141536805833,0.0,8316188.94606,0.0584230475483,32.9663577591,141485.256171,0.000922332499989,-2.05797518776,0.0318610476752,0.000384671863815,37.2604773827,5.46210120303e-05,0.000381569433236,5922.51845872,5889.95002085,5832.24702631,5833.26951928,5851.94807244,5965.73532491,6104.96901589,6054.16820648,5824.77086186,5639.27268235,5548.18751629,5514.58793076,5505.6943749,5529.2002572,5576.77390352,5642.37157465,5826.9892966,5995.36652435,6182.62191188,6334.86751604,6378.87381799,6308.31895997,6175.75285391,6046.80054415,348112.473852,346198.173448,342806.519658,342866.619522,343964.503369,350652.665209,358836.512156,355850.55347,342367.087325,331463.916551,326110.132902,324135.22393,323612.48048,324994.104006,327790.377218,331646.062554,342497.481989,352394.321264,363400.776821,372349.43511,374936.027746,370788.96998,362997.028857,355417.49865,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
247,sCO2,-0.0109316424074,2.03335332432,5.43874824389,38.33,46.11,750.0,17.67,3.54,0.0,32.635,0.0,4.25,294127.655274,55788.5451592,259125.343474,786029.580181,35002.0844704,0.129036805833,0.0,8316192.95832,0.0584230629347,32.9663603009,141485.324432,0.000922332499989,-1.4925752698,0.0131641454466,0.000121160357128,37.2593704128,4.97970611841e-05,0.000381569433236,5922.51845872,5889.95002085,5832.24702631,5833.26951928,5851.94807244,5965.73532491,6104.96901589,6054.16820648,5824.77086186,5639.26926407,5548.18550305,5514.57374661,5505.7263623,5529.22768025,5576.81094386,5642.36820204,5826.9892966,5995.36652435,6182.62191188,6334.86751604,6378.86861696,6308.31895997,6175.75285391,6046.80054415,348112.473852,346198.173448,342806.519658,342866.619522,343964.503369,350652.665209,358836.512156,355850.55347,342367.087325,331463.715633,326110.014568,324134.390217,323614.360628,324995.715872,327792.554367,331645.86432,342497.481989,352394.321264,363400.776821,372349.43511,374935.722041,370788.96998,362997.028857,355417.49865,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
248,sCO2,-0.0109316424074,2.03335332432,5.43874824389,38.33,46.11,750.0,17.67,3.54,0.0,32.635,0.0,4.5,294127.655274,55788.5451592,259125.381356,786029.701869,35002.3302261,0.116536805833,0.0,8316194.24578,0.0584230677678,32.9663600167,141485.346336,0.000922332499989,-1.2425752698,0.00438804848221,2.04769819568e-05,37.2589299,4.49731343273e-05,0.000381569433236,5922.51845872,5889.95002085,5832.24702631,5833.26951928,5851.94807244,5965.73532491,6104.96901589,6054.16820648,5824.77086186,5639.26620795,5548.1861991,5514.56145087,5505.74676848,5529.24092801,5576.82405708,5642.36311942,5826.9892966,5995.36652435,6182.62191188,6334.86751604,6378.86349212,6308.31895997,6175.75285391,6046.80054415,348112.473852,346198.173448,342806.519658,342866.619522,343964.503369,350652.665209,358836.512156,355850.55347,342367.087325,331463.536,326110.05548,324133.667501,323615.560058,324996.494546,327793.325133,331645.565575,342497.481989,352394.321264,363400.776821,372349.43511,374935.420814,370788.96998,362997.028857,355417.49865,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
249,sCO2,-0.0109316424074,2.03335332432,5.43874824389,38.33,46.11,750.0,17.67,3.54,0.0,32.635,0.0,4.75,294127.655274,55788.5451592,259125.331085,786029.626465,35002.4104533,0.104036805833,0.0,8316193.448,0.0584230644504,32.9663567836,141485.332764,0.000922332499989,-0.9925752698,0.000381569433236,6.04240251253e-06,37.2587860942,4.01492225394e-05,0.000381569433236,5922.51845872,5889.95002085,5832.24702631,5833.26951928,5851.94807244,5965.73532491,6104.96901589,6054.16820648,5824.77086186,5639.26317479,5548.1861991,5514.55647337,5505.73941731,5529.2438567,5576.82751095,5642.3635765,5826.9892966,5995.36652435,6182.62191188,6334.86751604,6378.85844152,6308.31895997,6175.75285391,6046.80054415,348112.473852,346198.173448,342806.519658,342866.619522,343964.503369,350652.665209,358836.512156,355850.55347,342367.087325,331463.357718,326110.05548,324133.374935,323615.127973,324996.666688,327793.528144,331645.592441,342497.481989,352394.321264,363400.776821,372349.43511,374935.123951,370788.96998,362997.028857,355417.49865,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
250,sCO2,-0.0109316424074,2.03335332432,5.43874824389,38.33,46.11,750.0,17.67,3.54,0.0,32.635,0.0,5.0,294127.655274,55788.5451592,259125.319716,786029.600945,35002.4147588,0.0915368058333,0.0,8316193.178,0.0584230633956,32.9663564075,141485.32817,0.000922332499989,-0.7425752698,0.000190784716618,4.19405081698e-06,37.2587783766,3.53253035765e-05,0.000381569433236,5922.51845872,5889.95002085,5832.24702631,5833.26951928,5851.94807244,5965.73532491,6104.96901589,6054.16820648,5824.77086186,5639.26274118,5548.1861991,5514.55647337,5505.74050275,5529.24372448,5576.82737608,5642.3635765,5826.9892966,5995.36652435,6182.62191188,6334.86751604,6378.85346327,6308.31895997,6175.75285391,6046.80054415,348112.473852,346198.173448,342806.519658,342866.619522,343964.503369,350652.665209,358836.512156,355850.55347,342367.087325,331463.332231,326110.05548,324133.374935,323615.191773,324996.658916,327793.520216,331645.592441,342497.481989,352394.321264,363400.776821,372349.43511,374934.831341,370788.96998,362997.028857,355417.49865,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
251,sCO2,-0.0109316424074,2.03335332432,5.43874824389,38.33,46.11,750.0,17.67,3.54,0.0,32.635,0.0,5.25,294127.655274,55788.5451592,259125.311383,786029.579746,35002.4175562,0.08183425,0.0,8316192.95372,0.0584230625328,32.9663562364,141485.324354,0.000922332499989,-0.4925752698,0.000190784716618,2.77743235491e-06,37.2587733622,3.1580955779e-05,0.000190784716618,5922.51845872,5889.95002085,5832.24702631,5833.26951928,5851.94807244,5965.73532491,6104.96901589,6054.16820648,5824.77086186,5639.26274118,5548.1861991,5514.55647337,5505.74159462,5529.24372448,5576.82737608,5642.3635765,5826.9892966,5995.36652435,6182.62191188,6334.86751604,6378.84855554,6308.31895997,6175.75285391,6046.80054415,348112.473852,346198.173448,342806.519658,342866.619522,343964.503369,350652.665209,358836.512156,355850.55347,342367.087325,331463.332231,326110.05548,324133.374935,323615.25595,324996.658916,327793.520216,331645.592441,342497.481989,352394.321264,363400.776821,372349.43511,374934.542876,370788.96998,362997.028857,355417.49865,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
252,sCO2,-0.0109316424074,2.03335332432,5.43874824389,38.33,46.11,750.0,17.67,3.54,0.0,32.635,0.0,5.5,294127.655274,55788.5451592,259125.303049,786029.558965,35002.4258896,0.0776675833333,0.0,8316192.73385,0.058423061685,32.9663560478,141485.320614,0.000922332499989,-0.2425752698,0.000190784716618,1.36081389284e-06,37.2587584249,2.99729831164e-05,0.000190784716618,5922.51845872,5889.95002085,5832.24702631,5833.26951928,5851.94807244,5965.73532491,6104.96901589,6054.16820648,5824.77086186,5639.26274118,5548.1861991,5514.55647337,5505.74269301,5529.24372448,5576.82737608,5642.3635765,5826.9892966,5995.36652435,6182.62191188,6334.86751604,6378.84371656,6308.31895997,6175.75285391,6046.80054415,348112.473852,346198.173448,342806.519658,342866.619522,343964.503369,350652.665209,358836.512156,355850.55347,342367.087325,331463.332231,326110.05548,324133.374935,323615.320511,324996.658916,327793.520216,331645.592441,342497.481989,352394.321264,363400.776821,372349.43511,374934.258451,370788.96998,362997.028857,355417.49865,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
253,sCO2,-0.0109316424074,2.03335332432,5.43874824389,38.33,46.11,750.0,17.67,3.54,0.0,32.635,0.0,5.75,294127.655274,55788.5451592,259125.30233,786029.553688,35002.4264855,0.0735009166667,0.0,8316192.67802,0.0584230614865,32.9663561776,141485.319664,0.000922332499989,-0.000875415899998,0.0,0.0,37.2587573567,2.8365009517e-05,0.000190784716618,5922.51845872,5889.95002085,5832.24702631,5833.26951928,5851.94807244,5965.73532491,6104.96901589,6054.16820648,5824.77086186,5639.26274118,5548.1861991,5514.55647337,5505.74376513,5529.24372448,5576.82737608,5642.3635765,5826.9892966,5995.36652435,6182.62191188,6334.86751604,6378.84169448,6308.31895997,6175.75285391,6046.80054415,348112.473852,346198.173448,342806.519658,342866.619522,343964.503369,350652.665209,358836.512156,355850.55347,342367.087325,331463.332231,326110.05548,324133.374935,323615.383528,324996.658916,327793.520216,331645.592441,342497.481989,352394.321264,363400.776821,372349.43511,374934.139598,370788.96998,362997.028857,355417.49865,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
